URL,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
http://www.cian.ru/sale/flat/150892456/,2,6150000,42.4,31.0,5.8,11.287,15,1,0,1,1,4,9,0
http://www.cian.ru/sale/flat/150800845/,3,11500000,72.0,43.1,10.0,18.857,5,1,0,1,1,7,17,0
http://www.cian.ru/sale/flat/150628033/,2,11500000,54.0,32.0,9.0,8.816,10,0,0,1,1,10,17,0
http://www.cian.ru/sale/flat/49186126/,2,50000000,75.0,28.3,21.7,4.421,5,1,1,None,1,6,12,1
http://www.cian.ru/sale/flat/143224911/,1,4500000,33.0,20.0,10.0,15.414,20,1,1,0,0,4,6,0
http://www.cian.ru/sale/flat/148870865/,1,4475000,32.6,18.9,5.9,16.123,5,0,None,None,0,1,9,0
http://www.cian.ru/sale/flat/149383251/,2,5350000,40.0,25.0,6.0,14.082,8,0,1,0,1,4,5,0
http://www.cian.ru/sale/flat/150070357/,2,5400000,44.0,29.0,6.0,12.142,12,1,1,0,1,4,5,0
http://www.cian.ru/sale/flat/150544368/,1,8200000,42.0,21.0,10.0,6.920,15,1,0,1,1,2,3,0
http://www.cian.ru/sale/flat/150269886/,3,15000000,74.0,46.0,10.0,12.636,9,1,0,1,1,11,22,0
http://www.cian.ru/sale/flat/150871269/,1,6680000,34.0,20.0,6.0,7.635,13,1,None,None,1,9,10,0
http://www.cian.ru/sale/flat/148030557/,1,4660214,31.4,21.9,None,13.326,20,1,1,None,0,30,32,1
http://www.cian.ru/sale/flat/150934617/,2,12550000,60.0,34.0,20.0,19.351,None,None,1,0,0,18,22,0
http://www.cian.ru/sale/flat/150920203/,1,3937000,32.6,15.8,7.9,24.687,20,0,0,None,1,10,17,0
http://www.cian.ru/sale/flat/139876612/,2,6700000,44.2,30.0,5.7,10.618,14,1,1,None,1,7,8,0
http://www.cian.ru/sale/flat/150599981/,1,4800000,33.0,18.8,6.6,14.782,28,1,0,None,0,8,9,0
http://www.cian.ru/sale/flat/148140133/,1,5700000,35.0,21.0,9.6,9.249,5,0,None,0,0,2,12,0
http://www.cian.ru/sale/flat/150751624/,2,6000000,43.0,30.0,6.0,18.744,10,0,None,1,1,6,9,0
http://www.cian.ru/sale/flat/147708726/,1,6500000,32.0,21.5,6.0,8.073,10,1,0,1,1,3,9,0
http://www.cian.ru/sale/flat/150490975/,1,5200000,35.0,20.0,8.0,12.819,15,1,0,None,1,8,14,0
http://www.cian.ru/sale/flat/147823223/,1,4400000,32.0,17.0,9.0,11.042,9,0,1,None,1,11,18,1
http://www.cian.ru/sale/flat/140488663/,1,7400000,41.0,19.0,10.0,24.858,10,0,1,1,1,8,10,0
http://www.cian.ru/sale/flat/146791836/,1,5600000,31.1,19.3,6.0,11.233,15,1,0,1,0,1,5,0
http://www.cian.ru/sale/flat/149219824/,2,7350000,47.0,30.0,7.0,17.432,9,1,0,1,1,1,12,0
http://www.cian.ru/sale/flat/151071780/,1,6500000,35.0,20.0,7.0,6.605,3,1,0,1,1,11,12,0
http://www.cian.ru/sale/flat/148596905/,2,12000000,67.0,41.0,10.0,6.277,11,0,1,None,1,28,45,1
http://www.cian.ru/sale/flat/47242647/,1,8487150,41.0,41.0,None,6.295,3,1,1,None,0,9,28,1
http://www.cian.ru/sale/flat/149121338/,1,6700000,32.0,16.8,7.9,11.137,None,None,0,1,1,6,12,0
http://www.cian.ru/sale/flat/149031261/,1,5496232,23.7,23.7,None,5.013,6,1,None,None,0,2,None,1
http://www.cian.ru/sale/flat/150926407/,2,7950000,42.0,27.0,6.0,9.076,10,1,0,1,1,4,5,0
http://www.cian.ru/sale/flat/147980322/,1,7500000,53.0,26.0,10.0,14.815,15,1,1,0,0,1,5,0
http://www.cian.ru/sale/flat/150655563/,2,6300000,45.0,31.0,6.0,10.846,14,1,0,1,0,1,5,0
http://www.cian.ru/sale/flat/22267152/,1,8700000,41.0,30.0,9.0,12.821,10,0,0,0,1,5,12,0
http://www.cian.ru/sale/flat/150638575/,1,6400000,34.0,22.0,8.0,9.961,18,1,0,None,0,19,22,0
http://www.cian.ru/sale/flat/150713659/,3,8000000,54.0,40.0,7.0,21.297,10,0,0,1,1,4,9,0
http://www.cian.ru/sale/flat/150163380/,2,8500000,43.0,30.0,7.0,4.892,5,1,None,1,1,4,5,0
http://www.cian.ru/sale/flat/150145866/,2,6300000,45.0,31.0,None,15.484,10,0,1,1,0,6,9,0
http://www.cian.ru/sale/flat/138745181/,1,5800000,39.0,21.0,10.0,17.035,3,1,None,1,0,2,12,0
http://www.cian.ru/sale/flat/47368022/,2,13800000,74.0,37.8,12.0,24.179,10,0,1,0,1,5,5,0
http://www.cian.ru/sale/flat/142725652/,1,8081170,40.1,17.3,9.8,10.885,1,1,1,None,1,17,24,1
http://www.cian.ru/sale/flat/150360651/,1,9057000,53.5,21.8,13.2,18.974,5,0,1,None,1,14,24,1
http://www.cian.ru/sale/flat/150844215/,2,8200000,39.9,23.7,6.7,7.839,13,1,0,1,1,11,12,0
http://www.cian.ru/sale/flat/150635167/,1,6300000,38.0,19.0,8.5,14.510,11,1,None,1,1,3,14,0
http://www.cian.ru/sale/flat/150378417/,1,4980000,38.0,20.0,9.6,17.229,9,0,0,0,1,8,14,0
http://www.cian.ru/sale/flat/149967774/,2,5790000,45.0,29.0,6.0,14.460,7,0,0,1,0,2,9,0
http://www.cian.ru/sale/flat/144399654/,2,5550000,38.0,23.0,7.5,13.555,15,1,0,0,1,6,9,0
http://www.cian.ru/sale/flat/150341469/,1,6750000,32.0,21.0,5.5,8.567,5,1,1,1,1,9,9,0
http://www.cian.ru/sale/flat/149147080/,1,3311500,17.9,12.0,3.0,12.949,11,1,None,None,0,9,15,0
http://www.cian.ru/sale/flat/151026454/,2,7500000,54.1,32.4,9.3,20.082,7,1,0,1,1,17,17,0
http://www.cian.ru/sale/flat/151004941/,1,4814581,17.3,10.0,None,5.013,6,1,1,None,0,2,5,1
http://www.cian.ru/sale/flat/150815908/,2,8600000,53.0,29.0,9.0,16.283,10,1,0,None,1,5,5,0
http://www.cian.ru/sale/flat/148186615/,1,13650000,54.6,20.1,15.0,11.062,12,1,1,None,1,6,18,1
http://www.cian.ru/sale/flat/149268119/,1,5460840,28.8,18.0,None,8.408,15,1,1,None,0,19,24,1
http://www.cian.ru/sale/flat/149724060/,1,6300000,35.0,21.7,7.8,16.764,10,1,0,1,1,11,12,0
http://www.cian.ru/sale/flat/150104009/,1,5200000,31.5,18.0,6.0,17.172,10,0,1,1,1,4,5,0
http://www.cian.ru/sale/flat/149096676/,1,6367400,40.3,16.5,14.0,15.631,10,1,1,None,1,19,22,1
http://www.cian.ru/sale/flat/150762180/,1,6990000,38.0,19.2,8.0,20.777,5,1,0,1,1,13,17,0
http://www.cian.ru/sale/flat/149511112/,1,5500000,32.5,18.9,6.0,17.562,5,1,0,0,0,7,9,0
http://www.cian.ru/sale/flat/149466909/,1,13300000,46.0,18.0,14.0,10.836,10,0,1,0,1,3,18,0
http://www.cian.ru/sale/flat/48376090/,1,7500000,39.0,19.8,8.5,9.950,13,1,None,None,1,17,17,0
http://www.cian.ru/sale/flat/149444657/,1,4600000,31.0,17.0,6.0,11.895,17,1,1,1,0,3,5,0
http://www.cian.ru/sale/flat/36857278/,3,12490000,56.0,45.4,6.0,2.569,3,1,1,1,1,3,5,0
http://www.cian.ru/sale/flat/150552790/,1,9302365,54.9,21.8,13.2,19.174,7,0,1,0,1,16,24,0
http://www.cian.ru/sale/flat/150188034/,1,9124816,37.3,15.7,4.2,10.925,3,0,None,None,1,8,9,1
http://www.cian.ru/sale/flat/25916680/,2,6100000,46.0,28.0,6.0,11.810,7,0,0,0,1,4,5,0
http://www.cian.ru/sale/flat/145843237/,1,5250000,39.8,21.0,9.0,15.737,20,1,None,None,0,1,12,0
http://www.cian.ru/sale/flat/150987958/,2,5600000,43.5,28.0,6.2,21.560,15,0,1,1,1,3,4,0
http://www.cian.ru/sale/flat/147550552/,2,7100000,52.0,31.0,10.0,20.940,5,0,0,None,1,8,17,0
http://www.cian.ru/sale/flat/149066763/,1,4950000,31.6,20.2,5.1,17.703,15,0,None,1,1,4,5,0
http://www.cian.ru/sale/flat/150197766/,2,5278500,39.1,26.3,4.9,12.643,7,0,1,None,0,5,19,1
http://www.cian.ru/sale/flat/149746322/,2,7990000,53.5,31.4,8.5,18.171,7,0,0,1,1,14,17,0
http://www.cian.ru/sale/flat/150868311/,2,6300000,38.0,23.0,8.0,9.617,10,1,None,None,0,2,9,0
http://www.cian.ru/sale/flat/150975450/,2,8000000,53.5,30.0,8.6,13.954,5,0,0,1,1,8,12,0
http://www.cian.ru/sale/flat/139567782/,1,4550000,39.0,21.0,8.0,18.760,15,0,0,1,1,10,12,0
http://www.cian.ru/sale/flat/146320387/,2,6500000,43.0,29.0,6.0,12.880,10,1,1,1,1,3,5,0
http://www.cian.ru/sale/flat/149455221/,2,6700000,44.0,30.0,6.0,18.467,5,1,1,0,1,2,5,0
http://www.cian.ru/sale/flat/148269156/,1,14891971,52.1,None,None,4.612,5,1,1,None,1,2,13,1
http://www.cian.ru/sale/flat/150600593/,1,7470000,33.2,None,None,12.205,12,0,1,None,0,3,31,1
http://www.cian.ru/sale/flat/149722855/,1,4500000,26.0,15.0,6.0,15.921,10,1,0,1,0,2,9,0
http://www.cian.ru/sale/flat/150648635/,3,8200000,65.0,33.0,7.5,14.436,15,1,None,None,1,6,9,0
http://www.cian.ru/sale/flat/149769695/,1,5750000,33.0,18.0,7.0,16.304,15,1,0,1,1,2,5,0
http://www.cian.ru/sale/flat/28140802/,2,7390000,53.2,30.2,8.4,15.547,19,1,0,1,1,3,12,0
http://www.cian.ru/sale/flat/149426712/,2,9485600,66.8,42.0,12.5,6.276,10,1,1,None,1,6,46,1
http://www.cian.ru/sale/flat/150360575/,1,8300000,38.1,19.3,9.7,5.176,5,1,0,None,1,8,12,0
http://www.cian.ru/sale/flat/149265792/,1,6800000,39.0,21.0,8.5,12.238,15,1,0,None,1,4,9,0
http://www.cian.ru/sale/flat/151002550/,2,8600000,45.0,28.5,6.8,6.369,15,1,0,None,1,10,12,0
http://www.cian.ru/sale/flat/150638470/,3,10300000,54.0,36.0,6.0,11.032,7,1,1,None,0,2,8,0
http://www.cian.ru/sale/flat/146179123/,1,6300000,39.0,18.0,9.0,21.298,12,1,0,0,1,15,24,0
http://www.cian.ru/sale/flat/150986555/,1,5000000,31.0,17.0,5.5,9.069,5,0,1,1,1,4,5,0
http://www.cian.ru/sale/flat/151064295/,2,8365456,59.6,None,None,9.644,6,0,None,None,1,1,9,1
http://www.cian.ru/sale/flat/150824806/,2,20500000,62.0,35.0,9.0,2.668,11,1,0,1,1,6,10,0
http://www.cian.ru/sale/flat/150945577/,2,7600000,38.0,24.0,6.0,6.400,10,0,1,1,1,7,9,0
http://www.cian.ru/sale/flat/49509895/,1,5150000,32.0,18.0,5.5,11.359,10,1,None,None,1,5,5,0
http://www.cian.ru/sale/flat/150057239/,3,15300000,78.0,50.0,10.5,7.252,8,1,0,1,1,17,17,0
http://www.cian.ru/sale/flat/151000823/,1,4600000,33.0,18.8,6.6,14.782,10,1,0,1,0,4,9,0
http://www.cian.ru/sale/flat/150811047/,1,5800000,33.0,19.0,7.0,10.732,7,1,0,1,0,1,9,0
http://www.cian.ru/sale/flat/150828413/,1,5400000,30.0,18.0,6.0,9.601,5,0,1,1,1,2,9,0
http://www.cian.ru/sale/flat/150200804/,1,3373500,17.3,None,None,5.179,5,1,1,None,0,6,10,1
http://www.cian.ru/sale/flat/149407754/,2,7200000,50.0,32.0,10.0,14.919,14,1,0,0,1,6,12,0
http://www.cian.ru/sale/flat/149805190/,1,5150000,32.0,17.0,8.0,13.882,20,1,0,0,1,4,12,0
http://www.cian.ru/sale/flat/150411894/,1,5100000,28.3,15.4,6.0,14.882,17,1,1,0,0,1,5,0
http://www.cian.ru/sale/flat/150953359/,1,5200000,32.6,18.7,6.0,5.684,12,1,0,1,0,9,9,0
http://www.cian.ru/sale/flat/150691006/,2,12000000,41.7,24.9,6.5,4.708,10,1,1,None,1,6,9,0
http://www.cian.ru/sale/flat/149486503/,3,11200000,67.0,50.0,9.0,23.747,19,0,1,None,0,1,5,0
http://www.cian.ru/sale/flat/31159354/,2,15500000,37.0,27.0,7.0,1.642,4,1,1,1,0,2,10,0
http://www.cian.ru/sale/flat/148463624/,2,9000000,53.8,33.0,8.3,16.151,10,1,0,1,0,3,5,0
http://www.cian.ru/sale/flat/150585905/,1,4550000,33.0,20.0,7.0,14.037,10,1,0,0,0,1,9,0
http://www.cian.ru/sale/flat/150832011/,2,14000000,52.0,35.0,7.0,6.398,3,1,None,None,1,8,11,0
http://www.cian.ru/sale/flat/150099915/,1,10800000,38.0,16.8,8.7,10.360,15,1,1,1,1,12,14,0
http://www.cian.ru/sale/flat/149775423/,1,4400000,33.0,19.4,6.0,18.206,29,1,1,1,1,5,9,0
http://www.cian.ru/sale/flat/150494730/,1,3027239,27.9,27.9,None,26.319,15,1,1,None,0,10,17,1
http://www.cian.ru/sale/flat/149749552/,2,15000000,60.3,38.0,9.0,11.007,7,1,0,1,0,3,9,0
http://www.cian.ru/sale/flat/148105124/,2,4600000,45.0,30.0,6.0,28.237,None,None,None,1,0,1,5,0
http://www.cian.ru/sale/flat/150463235/,1,5300000,33.0,19.0,7.0,10.679,4,1,0,1,0,8,9,0
http://www.cian.ru/sale/flat/149460195/,2,5950000,44.8,30.6,6.5,13.480,13,1,0,None,0,1,5,0
http://www.cian.ru/sale/flat/150796763/,2,9850000,52.0,32.0,9.0,13.054,7,1,0,1,1,7,16,0
http://www.cian.ru/sale/flat/149837534/,1,5300000,38.1,19.2,8.2,18.676,11,1,0,1,1,7,17,0
http://www.cian.ru/sale/flat/150418247/,1,8200000,40.0,20.0,8.5,6.117,15,1,1,1,1,2,5,0
http://www.cian.ru/sale/flat/148210090/,1,12905500,48.7,14.5,20.3,5.601,10,1,1,None,1,2,17,1
http://www.cian.ru/sale/flat/150638386/,2,8200000,37.0,24.0,8.0,6.132,14,1,0,None,0,9,9,0
http://www.cian.ru/sale/flat/149324011/,1,5500000,33.0,None,7.0,12.418,10,1,0,0,0,1,9,0
http://www.cian.ru/sale/flat/47474274/,2,7690000,42.0,27.0,6.0,11.005,5,1,0,1,1,4,5,0
http://www.cian.ru/sale/flat/148285189/,1,5005000,27.4,None,None,22.302,3,0,None,None,0,19,None,1
http://www.cian.ru/sale/flat/149892122/,2,6000000,38.3,22.8,7.2,13.221,7,1,0,None,1,5,9,0
http://www.cian.ru/sale/flat/143170390/,1,5000000,35.0,28.0,7.0,15.555,10,0,None,0,1,1,12,0
http://www.cian.ru/sale/flat/149828936/,2,4500000,38.1,28.0,4.1,18.173,None,None,None,1,0,4,4,0
http://www.cian.ru/sale/flat/151063840/,2,4700,43.5,29.0,6.0,28.174,None,None,1,1,1,4,5,0
http://www.cian.ru/sale/flat/148719203/,1,4900000,32.5,18.0,6.0,18.017,12,0,0,1,0,6,9,0
http://www.cian.ru/sale/flat/48886489/,3,21500000,70.0,49.0,7.5,3.164,9,1,1,1,0,6,8,0
http://www.cian.ru/sale/flat/150436201/,2,7890000,34.0,23.0,7.0,9.149,16,1,None,None,0,2,12,0
http://www.cian.ru/sale/flat/151006904/,2,15000000,50.0,26.1,8.0,3.097,5,1,1,1,1,6,15,0
http://www.cian.ru/sale/flat/139617320/,1,7100000,39.2,20.9,8.6,15.216,8,0,None,1,1,11,14,0
http://www.cian.ru/sale/flat/150670723/,2,5400000,45.0,30.0,6.0,17.683,7,0,0,None,1,2,5,0
http://www.cian.ru/sale/flat/150286227/,2,8200000,60.0,34.0,10.0,18.020,7,1,0,0,1,9,17,0
http://www.cian.ru/sale/flat/150966826/,1,3959334,38.6,14.5,10.6,19.756,10,0,0,None,1,15,25,1
http://www.cian.ru/sale/flat/150983255/,1,4000000,35.0,20.0,10.0,27.033,20,0,0,1,1,5,12,0
http://www.cian.ru/sale/flat/150151079/,1,4900000,31.5,16.4,None,13.093,10,1,0,0,1,1,9,0
http://www.cian.ru/sale/flat/51071163/,2,10300000,45.0,20.9,6.0,6.778,13,1,0,1,0,2,9,0
http://www.cian.ru/sale/flat/149787619/,1,8600000,36.0,18.0,10.0,8.714,12,1,1,None,0,10,30,0
http://www.cian.ru/sale/flat/150638610/,1,7200000,38.0,19.0,6.0,9.472,12,1,0,None,0,1,17,0
http://www.cian.ru/sale/flat/150527538/,2,6000000,46.0,31.0,6.5,14.498,21,1,0,None,1,2,5,0
http://www.cian.ru/sale/flat/150459429/,1,4013900,35.3,20.0,None,24.687,20,1,0,None,1,3,22,1
http://www.cian.ru/sale/flat/150996262/,1,4700000,27.0,14.0,None,14.171,5,1,1,None,0,16,26,1
http://www.cian.ru/sale/flat/149203814/,2,7290000,43.2,28.0,7.0,18.091,10,1,0,0,1,9,9,0
http://www.cian.ru/sale/flat/43513091/,5,254945600,281.2,180.0,None,1.931,5,1,1,None,0,3,8,0
http://www.cian.ru/sale/flat/150122775/,2,5990000,44.0,32.0,6.0,15.250,7,1,0,1,0,8,9,0
http://www.cian.ru/sale/flat/148794810/,1,6000000,32.9,20.3,5.1,13.683,3,1,0,None,1,5,5,0
http://www.cian.ru/sale/flat/19578646/,1,5900000,31.0,19.0,6.0,18.056,11,1,0,1,0,4,9,0
http://www.cian.ru/sale/flat/150360927/,1,8775000,51.0,20.1,13.1,18.974,5,0,1,None,1,6,24,1
http://www.cian.ru/sale/flat/147595580/,1,5950000,30.0,17.0,6.0,12.642,2,1,1,1,0,1,5,0
http://www.cian.ru/sale/flat/149035681/,2,10500000,54.0,35.0,12.0,10.112,15,1,1,0,0,1,9,0
http://www.cian.ru/sale/flat/148748835/,1,3951900,36.7,16.2,7.4,24.720,None,None,0,None,1,5,17,1
http://www.cian.ru/sale/flat/148458044/,3,7250000,75.0,46.0,12.0,31.506,None,None,0,0,1,5,23,0
http://www.cian.ru/sale/flat/149299654/,3,7900000,59.0,41.0,6.0,15.461,None,None,0,None,1,6,9,0
http://www.cian.ru/sale/flat/149394070/,1,8500000,38.0,18.0,8.0,9.408,15,1,1,1,1,4,14,0
http://www.cian.ru/sale/flat/150947733/,3,12700000,77.5,55.0,10.0,17.372,None,None,None,1,1,2,22,0
http://www.cian.ru/sale/flat/148759649/,1,5800000,41.0,18.0,12.0,24.899,12,0,1,None,1,3,5,0
http://www.cian.ru/sale/flat/148347788/,1,7500000,32.0,24.0,8.0,4.680,5,1,None,None,1,4,5,0
http://www.cian.ru/sale/flat/150704005/,1,7500000,38.0,19.1,7.4,13.808,17,1,None,None,1,13,17,0
http://www.cian.ru/sale/flat/149701434/,1,4800000,33.0,19.0,8.0,13.216,5,1,0,0,0,3,9,0
http://www.cian.ru/sale/flat/148306509/,1,6600000,32.0,20.0,None,6.614,10,1,0,None,0,4,5,0
http://www.cian.ru/sale/flat/136841588/,1,5590000,39.0,19.0,10.0,15.344,10,1,0,1,1,13,17,0
http://www.cian.ru/sale/flat/150982868/,1,7223040,43.2,18.5,10.0,14.521,15,1,1,None,0,3,12,1
http://www.cian.ru/sale/flat/150150011/,1,9097475,35.3,14.7,None,5.062,15,1,1,None,0,1,7,1
http://www.cian.ru/sale/flat/143105988/,2,9250000,53.0,30.5,8.6,12.252,3,1,0,1,1,11,12,0
http://www.cian.ru/sale/flat/151041941/,2,9900000,43.0,28.3,6.5,4.075,6,1,1,1,1,7,8,0
http://www.cian.ru/sale/flat/149672103/,1,6318000,35.1,16.0,12.0,18.463,7,1,1,None,0,19,19,1
http://www.cian.ru/sale/flat/150236079/,2,7650000,36.0,21.0,5.0,4.870,13,1,1,1,1,8,9,0
http://www.cian.ru/sale/flat/150779094/,1,4700000,32.0,20.0,6.0,12.922,None,None,None,0,1,4,5,0
http://www.cian.ru/sale/flat/150303379/,1,5690000,33.0,19.0,6.5,12.375,10,0,1,None,1,3,5,0
http://www.cian.ru/sale/flat/150999710/,1,4443376,40.9,None,None,14.418,8,1,1,None,0,3,20,1
http://www.cian.ru/sale/flat/147501948/,1,5150000,32.0,17.0,7.7,17.237,5,1,0,1,1,9,12,0
http://www.cian.ru/sale/flat/150603287/,1,4700000,32.0,18.4,5.6,14.043,26,1,0,None,1,5,5,0
http://www.cian.ru/sale/flat/149727428/,1,9400000,38.4,18.0,7.5,5.182,9,1,0,1,1,6,17,0
http://www.cian.ru/sale/flat/150602318/,1,5391990,33.1,None,None,11.349,None,None,None,None,0,14,16,1
http://www.cian.ru/sale/flat/151013315/,2,7000000,38.0,24.0,7.0,8.776,None,None,None,None,1,6,12,0
http://www.cian.ru/sale/flat/151078892/,1,8100000,45.0,20.0,13.0,11.646,4,0,None,1,1,7,12,0
http://www.cian.ru/sale/flat/151012801/,2,6100000,42.0,28.0,6.0,13.003,7,1,1,1,1,3,5,0
http://www.cian.ru/sale/flat/150138969/,1,6750000,37.7,19.0,9.0,16.385,11,1,0,1,1,7,16,0
http://www.cian.ru/sale/flat/149967937/,1,9990000,41.0,20.0,10.0,10.717,12,1,None,None,0,6,17,0
http://www.cian.ru/sale/flat/150832889/,4,63672664,225.0,145.0,None,13.737,10,0,1,1,1,14,24,0
http://www.cian.ru/sale/flat/150269891/,1,7600000,31.0,20.0,6.0,5.815,None,None,1,0,0,1,12,0
http://www.cian.ru/sale/flat/148163167/,1,7400000,41.0,20.0,10.0,17.708,10,1,0,0,1,5,22,0
http://www.cian.ru/sale/flat/148751165/,2,9500000,63.4,39.0,12.5,13.784,10,0,0,0,1,15,17,0
http://www.cian.ru/sale/flat/148906516/,2,9200000,52.1,31.0,10.0,16.990,14,1,0,1,1,8,14,0
http://www.cian.ru/sale/flat/150439985/,1,5400000,33.0,20.0,8.0,14.091,15,1,0,1,0,6,9,0
http://www.cian.ru/sale/flat/150535078/,1,6990000,33.0,23.0,5.0,8.355,9,1,0,None,1,5,5,0
http://www.cian.ru/sale/flat/150329249/,2,6200000,38.0,23.0,7.0,11.157,10,1,None,None,0,1,12,0
http://www.cian.ru/sale/flat/150638632/,1,6900000,37.0,18.0,9.0,21.080,18,0,0,None,0,8,16,0
http://www.cian.ru/sale/flat/150755135/,2,6800000,45.0,30.0,7.0,14.616,6,1,0,1,1,5,9,0
http://www.cian.ru/sale/flat/148242069/,1,6500000,40.0,22.0,9.0,12.406,None,None,0,1,0,5,14,0
http://www.cian.ru/sale/flat/51685089/,1,3990000,25.0,16.0,4.0,14.081,5,0,1,1,0,3,5,0
http://www.cian.ru/sale/flat/150046150/,3,9500000,78.1,47.0,11.0,18.204,7,1,0,1,1,7,10,0
http://www.cian.ru/sale/flat/151056170/,2,6700000,38.0,23.4,6.0,15.171,15,0,0,0,0,2,14,0
http://www.cian.ru/sale/flat/148311840/,2,7990000,54.0,32.0,10.0,16.003,12,1,0,1,1,10,12,0
http://www.cian.ru/sale/flat/150874579/,1,4950000,35.0,21.0,6.5,12.717,18,1,None,None,1,9,9,0
http://www.cian.ru/sale/flat/150655752/,1,5400000,37.8,19.0,8.5,18.132,21,1,0,None,1,4,14,0
http://www.cian.ru/sale/flat/38068102/,2,14200000,45.0,32.0,6.0,4.733,5,1,None,1,1,4,9,0
http://www.cian.ru/sale/flat/150164431/,1,5300000,37.0,18.0,11.0,31.506,25,0,0,0,1,23,25,0
http://www.cian.ru/sale/flat/151064339/,1,4673903,29.1,None,None,9.644,6,0,None,None,1,18,25,1
http://www.cian.ru/sale/flat/150486827/,1,5425000,35.0,35.0,None,12.949,11,1,0,None,0,3,15,1
http://www.cian.ru/sale/flat/149104696/,3,9800000,60.0,44.0,6.5,13.397,6,1,0,1,1,8,9,0
http://www.cian.ru/sale/flat/148755031/,2,7000000,51.8,30.1,8.5,13.936,25,1,0,None,0,1,12,0
http://www.cian.ru/sale/flat/145323169/,1,4500000,33.0,18.0,6.0,18.056,12,1,0,None,0,5,9,0
http://www.cian.ru/sale/flat/150236106/,1,4950000,41.0,20.0,10.0,21.080,10,0,None,0,1,2,17,0
http://www.cian.ru/sale/flat/148810417/,1,5198933,34.0,None,None,15.629,None,None,None,None,1,14,21,1
http://www.cian.ru/sale/flat/23633724/,2,11371950,61.5,36.0,9.0,13.399,13,1,0,0,1,5,17,0
http://www.cian.ru/sale/flat/150632280/,1,3800000,25.3,16.4,4.8,18.211,10,0,1,1,0,4,4,0
http://www.cian.ru/sale/flat/151052804/,2,10500000,47.0,35.0,9.0,4.185,11,1,0,None,0,1,12,0
http://www.cian.ru/sale/flat/150976694/,2,7100000,56.0,34.0,8.0,10.562,None,None,1,1,1,4,5,0
http://www.cian.ru/sale/flat/146999252/,1,5266640,34.4,15.6,8.0,18.102,5,1,0,None,0,21,25,1
http://www.cian.ru/sale/flat/150103372/,1,6600000,38.5,23.4,6.5,6.612,17,1,0,1,1,3,14,0
http://www.cian.ru/sale/flat/150314930/,2,9400000,41.8,25.1,7.0,8.471,12,1,1,None,1,9,9,0
http://www.cian.ru/sale/flat/150093722/,1,6000000,35.9,21.3,None,14.062,15,0,1,0,0,6,7,0
http://www.cian.ru/sale/flat/149775274/,2,8100000,52.0,35.0,10.0,11.030,10,1,0,1,0,2,8,0
http://www.cian.ru/sale/flat/149836284/,1,5800000,35.8,21.0,7.0,15.470,1,1,1,0,0,5,9,0
http://www.cian.ru/sale/flat/150977799/,1,4890000,31.0,18.0,6.0,9.395,15,1,1,0,1,4,5,0
http://www.cian.ru/sale/flat/149705081/,2,6300000,40.0,24.0,6.5,14.056,13,1,0,1,1,7,14,0
http://www.cian.ru/sale/flat/150091972/,2,7900000,44.0,28.0,6.0,7.365,12,1,1,1,1,2,5,0
http://www.cian.ru/sale/flat/150759520/,1,8107300,50.2,None,None,19.082,5,0,1,None,0,22,24,1
http://www.cian.ru/sale/flat/148704993/,1,4400000,33.4,18.9,5.6,11.970,None,None,None,1,0,1,5,0
http://www.cian.ru/sale/flat/150202522/,1,4430000,38.0,20.0,10.0,18.740,29,1,0,None,1,15,16,0
http://www.cian.ru/sale/flat/149414709/,1,5150000,33.0,20.0,7.0,14.827,None,None,0,1,0,9,9,0
http://www.cian.ru/sale/flat/149948566/,1,5990000,40.0,20.0,9.0,10.201,10,1,1,None,1,1,17,0
http://www.cian.ru/sale/flat/149017463/,1,5800000,34.0,21.0,6.0,10.292,12,1,None,1,1,8,9,0
http://www.cian.ru/sale/flat/149449673/,1,8500000,56.4,22.0,15.0,15.111,15,1,1,None,0,14,28,1
http://www.cian.ru/sale/flat/149035611/,2,6000000,47.0,33.0,7.0,18.668,None,None,0,0,1,4,12,0
http://www.cian.ru/sale/flat/148938652/,1,4764201,36.3,14.7,12.0,13.326,20,1,1,None,0,27,32,1
http://www.cian.ru/sale/flat/150915148/,3,61895000,105.7,56.6,14.3,4.610,5,1,1,None,0,10,18,0
http://www.cian.ru/sale/flat/150948659/,3,6500000,60.0,44.0,6.0,17.900,7,0,None,1,1,9,9,0
http://www.cian.ru/sale/flat/150924654/,2,8700000,54.0,32.0,9.0,18.246,20,1,0,1,1,14,15,0
http://www.cian.ru/sale/flat/150257652/,3,10700000,81.0,45.0,11.0,18.724,10,0,0,1,0,21,22,0
http://www.cian.ru/sale/flat/143630739/,1,6100000,32.0,20.0,6.0,11.919,4,1,0,None,0,1,5,0
http://www.cian.ru/sale/flat/26232784/,2,13700000,69.9,38.5,10.5,24.940,10,0,1,1,1,4,10,0
http://www.cian.ru/sale/flat/148982912/,3,9300000,60.0,43.3,6.0,9.325,15,1,0,None,1,7,9,0
http://www.cian.ru/sale/flat/150958076/,1,6000000,38.0,19.7,10.6,6.516,18,1,None,None,1,4,22,0
http://www.cian.ru/sale/flat/150965138/,3,10100000,81.0,55.0,9.0,11.870,2,0,0,0,1,7,8,0
